"ID_C","code","shopid","gdsname","gsuffix","gcategname","gcolor","gsize","gsize_free","brand_eng","brand_kana","price","price_tax","pricedown","pricedown_tax","type","categ","kind","sizedetail","title","info_pc","info_mobile","gitem","gcondition","image1","imgalt1","image2","imgalt2","image3","imgalt3","image4","imgalt4","image5","imgalt5","public_date_bc","public_date_style","public_date_tf","logdate","upd_logdate","sub_logdate","step","acs","pick","packingsizeid","image6","imgalt6","image7","imgalt7","image8","imgalt8","image9","imgalt9","image10","imgalt10","sale_price","sale_pricedown","unisex","model","gcondition_detail"
"176","1015010832908","1015","●●  LED高天井照明 HW-DDW90N-MSLO Nランク",\N,\N,\N,\N,\N,"","","18000","0","0","0","999","",\N,"","","【商品名】中古  LED高天井照明 HW-DDW90N-MSLO Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン伊達店 」からの出品です。  【メーカー】 【型番】HW-DDW90N-MSLO 【付属品】付属品完備 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1015010832908 【使用予定配送業者】佐川急便　飛脚宅配便100サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】   ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","付属品完備","6","1015010832908-1.jpg","","1015010832908-2.jpg","","","","","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-05-06 14:16:14","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","18000","0","0",\N,\N
"177","1015010832915","1015","●●  LED高天井照明 HW-DDW90N-MSLO Nランク",\N,\N,\N,\N,\N,"","","18000","0","0","0","999","",\N,"","","【商品名】中古  LED高天井照明 HW-DDW90N-MSLO Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン伊達店 」からの出品です。  【メーカー】 【型番】HW-DDW90N-MSLO 【付属品】付属品完備 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1015010832915 【使用予定配送業者】佐川急便　飛脚宅配便100サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】   ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","付属品完備","6","1015010832915-1.jpg","","1015010832915-2.jpg","","","","","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2021-08-26 17:13:32","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","18000","0","0",\N,\N
"178","1015010832922","1015","●●  LED高天井照明 HW-DDW90N-MSLO Nランク",\N,\N,\N,\N,\N,"","","18000","0","0","0","999","",\N,"","","【商品名】中古  LED高天井照明 HW-DDW90N-MSLO Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン伊達店 」からの出品です。  【メーカー】 【型番】HW-DDW90N-MSLO 【付属品】付属品完備 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1015010832922 【使用予定配送業者】佐川急便　飛脚宅配便100サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】   ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","付属品完備","6","1015010832922-1.jpg","","1015010832922-2.jpg","","","","","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-05-12 17:31:02","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","18000","0","0",\N,\N
"179","1015010832939","1015","●●  LED高天井照明 HW-DDW90N-MSLO Nランク",\N,\N,\N,\N,\N,"","","18000","0","0","0","999","",\N,"","","【商品名】中古  LED高天井照明 HW-DDW90N-MSLO Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン伊達店 」からの出品です。  【メーカー】 【型番】HW-DDW90N-MSLO 【付属品】付属品完備 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1015010832939 【使用予定配送業者】佐川急便　飛脚宅配便100サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】   ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","付属品完備","6","1015010832939-1.jpg","","1015010832939-2.jpg","","","","","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-05-19 17:52:59","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","18000","0","0",\N,\N
"180","1016002623580","1017","〇〇 DIESEL ディーゼル 腕時計 DZ-1437 ブラック Bランク",\N,\N,\N,\N,\N,"ディーゼル","","9800","0","0","0","990","995",\N,"","","【商品名】中古 DIESEL ディーゼル 腕時計 DZ-1437 ブラック Bランク  ◆こちらの商品は「なんでもリサイクル ビッグバン函館花園店 」からの出品です。  【メーカー】DIESEL/ディーゼル 【型番】DZ-1437 【対象】メンズ 【カラー】ブラック 【ケースサイズ】約43mm x 50mm 【ケース厚み】約11mm 【腕周り】約最大約18cm 【バンド幅】約2.4cm 【ムーブメント】クオーツ 【文字盤カラー】ブラック 【文字盤の変色】なし 【ベルトカラー】ブラック 【ベルト素材】シリコン  【純正ボックス】有り【ディスプレイタイプ】アナログ表示 【付属品】箱,取扱説明書 【ランク】Bランク 　　　　　通常使用による傷や汚れが見受けられる中古品 【店舗内商品コード】1016002623580 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 若干ベルトにスレ、汚れがあります。       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","箱,取扱説明書","3","1016002623580-1.jpg","","1016002623580-2.jpg","","1016002623580-3.jpg","","1016002623580-4.jpg","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-04-25 10:17:34","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","9800","0","0",\N,\N
"181","1016002710457","1016","〇〇 ARMANI EXCHANGE　アルマーニエクスチェンジ 腕時計 AX2058 シルバー Bランク",\N,\N,\N,\N,\N,"","","7800","0","0","0","990","995",\N,"","","【商品名】中古 ARMANI EXCHANGE　アルマーニエクスチェンジ 腕時計 AX2058 シルバー Bランク  ◆こちらの商品は「なんでもリサイクル ビッグバン函館花園店 」からの出品です。  【メーカー】ARMANI EXCHANGE　アルマーニエクスチェンジ 【型番】AX2058 【対象】メンズ 【カラー】シルバー 【ケースサイズ】約43mm x 50mm 【ケース厚み】約11mm 【腕周り】約15cm 【バンド幅】約2.1cm 【ムーブメント】クオーツ 【文字盤カラー】シルバー 【文字盤の変色】なし 【ベルトカラー】シルバー 【ベルト素材】ステンレス  【純正ボックス】無し【ディスプレイタイプ】アナログ表示【カレンダータイプ】日付表示 【付属品】なし 【ランク】Bランク 　　　　　通常使用による傷や汚れが見受けられる中古品 【店舗内商品コード】1016002710457 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 ベルトやケース、文字盤裏にスレがあります。 ベルトに腐食があります。        ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","3","1016002710457-1.jpg","","1016002710457-2.jpg","","1016002710457-3.jpg","","1016002710457-4.jpg","","1016002710457-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-08-16 14:32:52","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","7800","0","0",\N,\N
"182","1019000693159","1019","△△ FOG ESSENTIALS フィアオブゴッドエッセンシャルズ チノ イージー カーゴパンツ  ベージュ x ブラック Aランク",\N,\N,\N,\N,\N,"","","16000","0","0","0","999","",\N,"","","【商品名】中古 FOG ESSENTIALS フィアオブゴッドエッセンシャルズ チノ イージー カーゴパンツ  ベージュ x ブラック Aランク  ◆こちらの商品は「なんでもリサイクル ビッグバン苫小牧柳町店 」からの出品です。  【メーカー】FOG ESSENTIALS 【モデル】チノ イージー カーゴパンツ 【対象】メンズ 【カラー】ベージュ x ブラック 【ウエスト】約42cm 【股上】約30cm 【股下】約74cm 【付属品】　平置き状態での計測になります 手計測ですので若干の誤差はご容赦くださいませ    【ランク】Aランク 　　　　　少々の使用感はあるが状態の良い中古品 【店舗内商品コード】1019000693159 【使用予定配送業者】佐川急便　飛脚宅配便80サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 数ある商品の中から当店の商品をご覧頂き ありがとうございます！ 表記サイズ　L ウエスト部はゴムになっております また裾部分に紐が付いていますので 若干の長さの調節は可能なデザインです ※掲載画像はモニター環境により異なって見える場合がございます。 また写真には写りきらない傷や汚れがある場合がございます ご理解の上購入をお願い致します       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","4","1019000693159-1.jpg","","1019000693159-2.jpg","","1019000693159-3.jpg","","1019000693159-4.jpg","","1019000693159-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-08-23 10:47:10","2021-07-21 06:23:36","1",\N,"","2","1019000693159-6.jpg",\N,"1019000693159-7.jpg","","1019000693159-8.jpg","","","","","","16000","0","0",\N,\N
"183","1016002741253","1016","〇〇 CHANEL シャネル チャンス　ボディオイル 100ml Nランク",\N,\N,\N,\N,\N,"シャネル","","5300","0","0","0","1085","1088",\N,"","","【商品名】中古 CHANEL シャネル チャンス　ボディオイル 100ml Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン函館花園店 」からの出品です。  【メーカー】CHANEL/シャネル 【付属品】なし 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1016002741253 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 未使用・未開封品です。      【発送方法について】 商品は航空搭載ができず陸送での発送となります。 お届け先によっては、お届けに１週間前後かかる場合がありますことを予めご了承ください。  ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","6","1016002741253-1.jpg","","1016002741253-2.jpg","","1016002741253-3.jpg","","1016002741253-4.jpg","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-07-29 12:53:50","2021-07-21 06:23:36","1",\N,"","2","",\N,"","","","","","","","","5300","0","0",\N,\N
"184","1013102704263","1013","▼▼  ALASKAN ULUKNIFE アラスカン ウルナイフ キャンピングボウルセット 未使用品 Nランク",\N,\N,\N,\N,\N,"","","3800","0","0","0","1128","1133",\N,"","","【商品名】中古  ALASKAN ULUKNIFE アラスカン ウルナイフ キャンピングボウルセット 未使用品 Nランク  ◆こちらの商品は「なんでもリサイクル ビッグバン千歳信濃店 」からの出品です。  【メーカー】 【付属品】外箱 【ランク】Nランク 　　　　　パッキングされており、未開封状態の店頭買取品 【店舗内商品コード】1013102704263 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 外箱は開封済みですが、ウルナイフとボウルはシュリンクが貼った状態であることから未開封品と判断しております。 適合するサイズの段ボールがないため外箱に緩衝材を巻いた上に送り状を貼って発送します。       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","外箱","6","1013102704263-1.jpg","","1013102704263-2.jpg","","1013102704263-3.jpg","","","","","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-10-18 18:35:49","2021-07-21 06:23:36","2",\N,"","2","",\N,"","","","","","","","","3800","0","0",\N,\N
"185","1009102371123","1009","◆◆ CHANEL シャネル スターネックレス　ラインストーン　ココマーク　 Aランク",\N,\N,\N,\N,\N,"シャネル","","43000","0","0","0","999","1023",\N,"","","【商品名】中古 CHANEL シャネル スターネックレス　ラインストーン　ココマーク　 Aランク  ◆こちらの商品は「なんでもリサイクル ビッグバン札幌手稲店 」からの出品です。  【メーカー】CHANEL/シャネル 【シリアル】B17** 【対象】レディース 【素材】ラインストーン 【サイズ】約2.5mm x 2.5mm 【付属品】箱,ケース　画像にうつっているものが全てになります。 【ランク】Aランク 　　　　　少々の使用感はあるが状態の良い中古品 【店舗内商品コード】1009102371123 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 トップの裏側に若干の小さなキズがございます。 沖縄・離島の日本国内は送料無料となっております。       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","箱,ケース","4","1009102371123-1.jpg","","1009102371123-2.jpg","","1009102371123-3.jpg","","1009102371123-4.jpg","","1009102371123-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-05-23 19:06:13","2021-07-21 06:23:36","1",\N,"","2","1009102371123-6.jpg",\N,"","","","","","","","","43000","0","0",\N,\N
"186","1009102371277","1009","◆◆ LOUIS VUITTON ルイヴィトン トートバッグ　モノグラム　プチ・バケット M42238 Cランク",\N,\N,\N,\N,\N,"ルイヴィトン","","53000","0","0","0","1154","1155",\N,"","","【商品名】中古 LOUIS VUITTON ルイヴィトン トートバッグ　モノグラム　プチ・バケット M42238 Cランク  ◆こちらの商品は「なんでもリサイクル ビッグバン札幌手稲店 」からの出品です。  【メーカー】LOUIS VUITTON/ルイヴィトン 【型番】M42238 【サイズ】W約23cm x H約26cm x D約16cm 【付属品】なし 【ランク】Cランク 　　　　　使用感やキズや汚れ等が目立つ中古品 【店舗内商品コード】1009102371277 【使用予定配送業者】佐川急便　飛脚宅配便80サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 キズ、ヨゴレ、スレあり。 中側が全体的にべたつきあり。 シリアルのあたりの生地の劣化あり。 目立つペン跡、ヨゴレあり。 ヌメ革部分にヨゴレあり。 金属部分にスレあり。 たばこ臭あり。       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","2","1009102371277-1.jpg","","1009102371277-2.jpg","","1009102371277-3.jpg","","1009102371277-4.jpg","","1009102371277-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-10-18 18:53:26","2021-07-21 06:23:36","2",\N,"","2","1009102371277-6.jpg",\N,"1009102371277-7.jpg","","1009102371277-8.jpg","","1009102371277-9.jpg","","","","53000","0","0",\N,\N
"187","1009102371284","1009","◆◆ BURBERRY バーバリー 長財布　PVC ブラック x ベージュ Bランク",\N,\N,\N,\N,\N,"バーバリー","","18000","0","0","0","1001","1002",\N,"","","【商品名】中古 BURBERRY バーバリー 長財布　PVC ブラック x ベージュ Bランク  ◆こちらの商品は「なんでもリサイクル ビッグバン札幌手稲店 」からの出品です。  【メーカー】BURBERRY/バーバリー 【対象】ユニセックス 【カラー】ブラック x ベージュ 【サイズ】W約19cm x H約9.5cm x D約2.5cm 【付属品】　なし 【ランク】Bランク 　　　　　通常使用による傷や汚れが見受けられる中古品 【店舗内商品コード】1009102371284 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 たばこ臭あり。 若干のスレ、ヨゴレあり。       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","3","1009102371284-1.jpg","","1009102371284-2.jpg","","1009102371284-3.jpg","","1009102371284-4.jpg","","1009102371284-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-07-29 11:45:53","2021-07-21 06:23:36","1",\N,"","2","1009102371284-6.jpg",\N,"1009102371284-7.jpg","","1009102371284-8.jpg","","","","","","18000","0","0",\N,\N
"188","1009102371291","1009","◆◆ LOUIS VUITTON ルイヴィトン 眼鏡ケース　エチュイリュネットシンプル　 M62962 Bランク",\N,\N,\N,\N,\N,"ルイヴィトン","","15000","0","0","0","999","",\N,"","","【商品名】中古 LOUIS VUITTON ルイヴィトン 眼鏡ケース　エチュイリュネットシンプル　 M62962 Bランク  ◆こちらの商品は「なんでもリサイクル ビッグバン札幌手稲店 」からの出品です。  【メーカー】LOUIS VUITTON/ルイヴィトン 【型番】M62962 【ライン】モノグラム 【対象】ユニセックス 【サイズ】W約16.3cm x H約7.3cm x D約3.2cm 【付属品】　なし 【ランク】Bランク 　　　　　通常使用による傷や汚れが見受けられる中古品 【店舗内商品コード】1009102371291 【使用予定配送業者】佐川急便　飛脚宅配便60サイズ 【こちらの商品は店頭や他ネットショップでも販売を行なっております】  【備考/コメント】 程度B       ■状態等は画像をご確認・ご参照下さい。 　こちらの商品はお客様から買取させていただいた商品であり、人の手を経た商品です。  ■弊社（株式会社オカモトＲＭＣ）を装った偽装サイトにご注意ください■ 弊社（株式会社オカモトＲＭＣ）の商品画像や文章を無断盗用した『偽装サイト』を確認しておりますが、 当店とは一切関係がございませんのでご注意ください。  表示中のWEBページのURLをご確認ください。（弊社からの出品は下記サイトのみとなります。） ■楽天市場　・https://www.rakuten.co.jp/　・https://item.rakuten.co.jp/●●● ■ヤフオク！　　■デジマート　■amazon  【偽装サイトの特徴】 ・オンラインストアのURLが上記以外のもの。 ・弊社の販売価格より、安価で販売されている。 ・銀行振込先名義が個人や外国人名である。 ・事業者の住所の記載はあるが、場所を調べてみるとおかしい。 （弊社は北海道帯広市に所在しており、北海道内の各店舗より商品発送致します。）","","","3","1009102371291-1.jpg","","1009102371291-2.jpg","","1009102371291-3.jpg","","1009102371291-4.jpg","","1009102371291-5.jpg","",\N,\N,"2021-07-21 06:23:36","2021-07-21 06:23:36","2022-10-05 19:17:38","2021-07-21 06:23:36","2",\N,"","2","1009102371291-6.jpg",\N,"1009102371291-7.jpg","","","","","","","","15000","0","0",\N,\N
